0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20055,75,155,1031,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,2387,186,1449,2,198,7608,1659,356,0,0,0,0,0,0,0,0,0,0,0
9282,7802,2017,1570,26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
359,25,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,2906,7,9,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1550,10,1871,6615,26,247,0,0,0,0,0,0,0,0,0,0,0,0,0
12220,7327,4411,2935,18,762,20056,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1842,243,8871,424,259,702,960,100,866,0,0,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,80,1593,9475,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,4201,890,9280,7631,1416,1067,9063,2693,2378,273,9,0,0,0,0,0,0,0,0
279,9048,6645,670,50,11147,8003,985,2466,13,2476,1324,3077,670,2466,1503,281,0,0,0
431,105,34,34,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,148,121,3,2291,148,121,705,283,7551,0,0,0,0,0,0,0,0,0,0
3137,20057,105,11580,1008,20058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,41,1432,2876,1304,375,17,1004,2488,0,0,0,0,0,0,0,0,0,0,0
3029,3218,26,1288,397,6,409,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,3218,26,1288,397,6,409,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,2064,1853,734,194,332,3909,5,621,2541,3094,0,0,0,0,0,0,0,0,0
1846,2064,1853,734,194,332,3909,5,621,2541,3094,0,0,0,0,0,0,0,0,0
7620,659,580,529,9283,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7620,659,580,529,9283,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5558,6294,234,129,736,2371,8900,428,20,1028,0,0,0,0,0,0,0,0,0
6,5558,6294,234,129,736,2371,8900,428,20,1028,0,0,0,0,0,0,0,0,0
1406,2328,2669,144,6,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,2328,2669,144,6,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,544,545,6,452,107,2363,1903,2012,75,544,604,452,33,771,5156,26,508,2433,33
105,427,4996,63,1814,30,122,81,4,2,38,1063,20059,128,14,316,111,0,0,0
462,1115,41,274,47,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,107,2804,611,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,4762,13,4368,3,1537,252,821,155,1537,35,32,12149,1195,16,407,13,1158,3031
228,6384,8622,558,1779,3944,197,2029,456,2006,259,632,0,0,0,0,0,0,0,0
75,1151,194,760,3048,2181,133,278,351,2,40,351,0,0,0,0,0,0,0,0
137,114,349,594,219,16,89,74,105,105,7,287,13,5,921,8,316,171,5,554
61,56,706,244,7633,11888,174,17,0,0,0,0,0,0,0,0,0,0,0,0
46,220,271,6270,1759,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7168,58,41,166,351,1044,4717,40,3,177,159,6614,8588,480,105,31,7,1466,94,2104
61,56,20061,3220,330,107,26,0,0,0,0,0,0,0,0,0,0,0,0,0
7,268,105,80,467,275,54,9,90,9067,1306,630,189,1816,544,116,0,0,0,0
27,165,16,1284,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,9284,47,20062,1453,53,480,20063,1063,0,0,0,0,0,0,0,0,0,0,0
10987,43,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,98,6,4531,7624,1159,2328,2669,1053,7962,144,0,0,0,0,0,0,0,0,0
584,174,2798,242,4856,3658,2363,1903,584,2363,1903,2012,129,1248,22,170,988,43,129,1248
359,598,1002,31,26,4070,2758,4571,1002,803,598,31,26,481,33,0,0,0,0,0
3561,3196,2577,482,358,46,3978,1966,257,2798,9273,361,4661,3201,0,0,0,0,0,0
206,214,482,113,605,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,1406,98,6,327,1121,1159,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,1406,98,6,327,1121,1159,0,0,0,0,0,0,0,0,0,0,0,0,0
20065,61,56,3030,6340,276,389,1308,7901,0,0,0,0,0,0,0,0,0,0,0
2317,514,7,943,818,40,351,1976,591,818,228,292,699,5985,166,1446,1521,205,40,151
1968,642,726,133,969,7634,1782,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,98,2328,2669,6,961,1159,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,4437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,1406,98,915,94,996,961,6,1159,928,0,0,0,0,0,0,0,0,0,0
2328,1406,98,915,94,996,961,6,1159,928,0,0,0,0,0,0,0,0,0,0
2,31,9,121,137,76,41,1260,9,121,21,76,914,116,0,0,0,0,0,0
12221,447,204,105,640,105,786,95,9,484,459,1988,25,1399,3002,26,479,479,309,169
678,4898,828,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,388,20,3,6137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,3,6,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,3617,545,479,382,1637,85,771,5969,0,0,0,0,0,0,0,0,0,0,0
20,362,212,616,2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,850,12012,452,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,20,7182,215,1370,33,41,5754,0,0,0,0,0,0,0,0,0,0,0,0
20,173,33,419,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,7409,1237,933,787,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,1744,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,4609,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3388,2364,2587,26,1017,8,828,0,0,0,0,0,0,0,0,0,0,0,0
193,172,107,7108,20,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,20067,711,1279,1806,12070,116,751,7746,5375,3925,6926,660,55,131,7328,20068,20069,5239,3187
326,2469,751,436,45,418,1655,486,0,0,0,0,0,0,0,0,0,0,0,0
3628,678,271,22,272,1518,732,128,9261,7625,0,0,0,0,0,0,0,0,0,0
6,3494,411,9145,20070,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7635,155,842,857,1962,1117,1329,259,8007,2322,842,0,0,0,0,0,0,0,0,0
26,2954,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,97,4627,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,11889,6801,10230,8483,46,15,157,5280,0,0,0,0,0,0,0,0,0,0,0
2669,20071,3719,70,58,328,6503,4129,6095,20072,6497,0,0,0,0,0,0,0,0,0
3048,2181,5057,777,1776,243,165,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,61,56,3499,1061,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3357,662,754,2583,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,135,12222,12223,71,378,40,2,408,22,4,2,408,743,387,2439,416,3366,71,115
2014,8977,2324,834,1485,2669,762,12238,0,0,0,0,0,0,0,0,0,0,0,0
26,416,20152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,222,3228,1141,898,359,1501,527,9,78,814,201,4445,12239,391,222,1150,0,0,0
1743,638,2372,156,2,812,417,958,0,0,0,0,0,0,0,0,0,0,0,0
113,6,107,776,26,2433,2726,1717,0,0,0,0,0,0,0,0,0,0,0,0
6,20153,7126,859,90,981,55,412,11,0,0,0,0,0,0,0,0,0,0,0
107,20154,20,6,22,339,376,85,291,0,0,0,0,0,0,0,0,0,0,0
20155,84,12,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3977,2363,1903,2012,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20156,2459,12,112,12240,7919,5862,993,5452,0,0,0,0,0,0,0,0,0,0,0
2919,399,153,5773,15,1421,20157,194,960,0,0,0,0,0,0,0,0,0,0,0
20,580,107,2721,9229,26,33,38,238,432,81,4920,455,479,2,20,69,1168,2171,626
940,105,336,105,172,749,77,952,496,1675,293,72,0,0,0,0,0,0,0,0
26,47,575,8,828,55,33,1689,1570,273,3404,364,47,1844,8,828,6421,466,149,1040
16,943,818,69,539,887,104,437,1589,590,150,48,41,1364,65,6524,130,6913,3678,837
74,178,224,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,20,452,2363,1903,20158,9291,6,452,0,0,0,0,0,0,0,0,0,0,0
326,1062,164,1017,486,4873,711,131,4835,418,116,751,0,0,0,0,0,0,0,0
478,633,8,546,5130,5243,2,444,134,3590,1769,1769,3558,2075,1321,375,509,786,2734,734
9,90,9185,105,825,128,93,301,508,3599,128,93,76,263,1227,273,273,273,123,860
1968,642,856,1815,969,7634,1782,0,0,0,0,0,0,0,0,0,0,0,0,0
41,103,465,6,831,559,5598,3081,133,308,763,1252,1361,540,0,0,0,0,0,0
41,103,465,6,831,559,5598,3081,133,308,763,1252,1361,540,0,0,0,0,0,0
1776,1712,20,300,143,2656,133,0,0,0,0,0,0,0,0,0,0,0,0,0
697,5812,542,1427,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,642,7136,969,9292,8724,412,11,3724,0,0,0,0,0,0,0,0,0,0,0
33,580,8918,330,61,56,6799,20159,4293,0,0,0,0,0,0,0,0,0,0,0
459,70,3,1002,4527,92,888,33,479,3482,1004,3482,0,0,0,0,0,0,0,0
527,1467,636,20160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,92,4534,1211,92,1604,5815,0,0,0,0,0,0,0,0,0,0,0,0,0
20161,20162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1156,2096,9274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,25,4186,518,20163,2864,112,415,347,1211,6977,1047,585,20164,0,0,0,0,0,0
1229,636,3228,222,2010,123,5774,12239,6441,3228,2540,1177,527,0,0,0,0,0,0,0
115,638,285,2157,382,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11788,919,9,153,475,1177,684,139,63,0,0,0,0,0,0,0,0,0,0,0
85,291,26,3395,2126,107,1805,242,3156,140,5152,15,933,1857,124,518,0,0,0,0
20,123,20165,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,6041,8760,932,251,658,1427,16,1489,6,130,1117,0,0,0,0,0,0,0,0
685,3998,128,687,1542,59,244,5069,467,558,958,16,21,139,341,4595,2,328,0,0
1698,4629,111,148,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,5,522,789,6,412,11,2302,0,0,0,0,0,0,0,0,0,0,0,0
508,2124,1151,2092,8943,3788,913,0,0,0,0,0,0,0,0,0,0,0,0,0
346,853,3256,20166,718,840,977,2416,0,0,0,0,0,0,0,0,0,0,0,0
2136,1549,2313,20167,1008,173,1213,28,0,0,0,0,0,0,0,0,0,0,0,0
28,1478,1415,198,8614,1650,55,541,258,185,0,0,0,0,0,0,0,0,0,0
3038,3039,20,49,834,20168,26,214,0,0,0,0,0,0,0,0,0,0,0,0
531,201,502,638,156,1576,13,1243,2977,3127,156,2166,680,3565,0,0,0,0,0,0
16,5,11182,3152,20169,194,109,333,6426,4679,1009,0,0,0,0,0,0,0,0,0
2685,167,7384,4446,3679,20,2809,0,0,0,0,0,0,0,0,0,0,0,0,0
11243,6547,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,38,282,1217,412,11,2302,782,1228,908,0,0,0,0,0,0,0,0,0,0
3243,20,899,2717,6317,7278,753,1977,2896,94,1121,0,0,0,0,0,0,0,0,0
3235,1397,1254,4594,3142,5739,97,0,0,0,0,0,0,0,0,0,0,0,0,0
993,812,278,1018,2406,5666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,63,3920,352,496,3299,49,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1173,897,561,151,459,625,0,0,0,0,0,0,0,0,0,0,0,0,0
28,189,264,1230,124,878,1290,1135,264,3028,1771,0,0,0,0,0,0,0,0,0
1013,6319,2209,2521,128,812,8217,64,649,0,0,0,0,0,0,0,0,0,0,0
20170,740,319,8655,4041,2169,188,6860,55,0,0,0,0,0,0,0,0,0,0,0
22,1502,20,576,584,174,176,85,452,0,0,0,0,0,0,0,0,0,0,0
1013,6319,2209,2521,128,812,8217,64,649,0,0,0,0,0,0,0,0,0,0,0
132,2617,65,92,20171,4188,20172,11760,0,0,0,0,0,0,0,0,0,0,0,0
281,10,32,61,56,22,77,2,339,60,10,106,324,96,5,69,110,5657,308,22
24,1156,2096,9274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1141,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20173,52,22,2770,1650,1372,2496,4034,9,191,570,15,27,0,0,0,0,0,0,0
279,128,1705,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,678,2456,1254,1135,500,128,8,1463,48,0,0,0,0,0,0,0,0,0,0
7379,84,24,215,5902,51,5561,1427,1121,0,0,0,0,0,0,0,0,0,0,0
7379,84,24,215,5902,51,5561,1427,1121,0,0,0,0,0,0,0,0,0,0,0
7437,6582,433,12241,412,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7437,6582,433,12241,412,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,107,589,81,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,24,107,589,81,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,960,20174,2663,6096,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,9294,523,533,424,17,215,20175,1613,535,8543,466,548,5026,0,0,0,0,0,0
740,319,8655,4041,2169,188,6860,55,0,0,0,0,0,0,0,0,0,0,0,0
106,1335,5063,7492,104,340,7989,1128,866,0,0,0,0,0,0,0,0,0,0,0
106,1335,5063,7492,104,340,7989,1128,866,0,0,0,0,0,0,0,0,0,0,0
407,6,1655,819,267,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,6,1655,819,267,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,107,2726,4228,1925,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,107,2726,4228,1925,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,2450,330,759,407,20176,8,254,32,0,0,0,0,0,0,0,0,0,0,0
57,55,5071,429,194,2188,20177,259,702,960,4067,20178,809,20179,20180,424,224,462,320,2188
90,6792,979,1565,18,1029,4871,3,0,0,0,0,0,0,0,0,0,0,0,0
15,17,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,36,381,574,98,257,1635,884,1123,841,36,1349,4,574,22,182,383,841,36,793
1458,4368,105,1653,1531,1458,114,89,105,891,1458,4368,105,564,374,335,504,5003,2945,1582
5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,402,10,1425,515,60,825,41,60,10,7,824,681,1191,74,105,93,634,2767,11
364,190,1735,128,812,2029,285,382,4268,970,538,115,0,0,0,0,0,0,0,0
20185,3132,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20186,7,20187,110,105,362,353,60,10,1361,119,283,2414,31,410,202,351,3885,115,160
231,9082,9220,632,388,454,477,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1952,148,171,1151,214,156,2488,0,0,0,0,0,0,0,0,0,0,0,0
754,46,1595,357,12,1113,754,2153,357,1595,5356,668,4685,7,514,100,1531,251,4919,146
105,31,191,638,9,64,105,1402,31,191,638,9,122,460,128,812,156,105,9,2157
177,222,1111,486,3344,2654,833,4281,0,0,0,0,0,0,0,0,0,0,0,0
440,5447,1152,20188,658,5398,4423,10607,3418,853,281,5,2752,1061,4721,1602,5749,81,186,6642
12242,816,1195,12243,43,8478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,53,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,20189,18,2183,110,118,2,3118,1207,4114,59,590,864,85,352,854,107,8020,2010,375
74,1952,148,171,1151,214,156,2488,0,0,0,0,0,0,0,0,0,0,0,0
228,1751,1084,184,20199,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,109,1409,2072,80,1116,936,0,0,0,0,0,0,0,0,0,0,0,0,0
589,3551,83,465,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,6,20200,85,2124,2388,57,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1664,3146,128,2784,75,31,678,1753,2815,156,0,0,0,0,0,0,0,0,0
1968,642,506,490,2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,122,1683,188,1664,20201,1018,993,812,0,0,0,0,0,0,0,0,0,0,0
113,24,5765,6766,5511,2827,1629,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,1424,9194,937,11057,542,197,411,854,6,33,0,0,0,0,0,0,0,0,0
1141,20202,1141,20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,2186,168,1751,111,351,168,1751,571,257,819,1691,408,245,463,1084,184,819,1691,257
2845,4661,12245,130,9484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,412,11,3813,1156,1217,857,6566,0,0,0,0,0,0,0,0,0,0,0,0
6,412,11,3813,1156,1217,857,6566,0,0,0,0,0,0,0,0,0,0,0,0
399,153,850,6,423,3182,104,109,919,538,0,0,0,0,0,0,0,0,0,0
399,153,850,6,423,3182,104,109,919,538,0,0,0,0,0,0,0,0,0,0
6,113,1004,1717,33,26,953,0,0,0,0,0,0,0,0,0,0,0,0,0
6,113,1004,1717,33,26,953,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,66,578,415,210,262,20204,16,481,3504,336,1671,2360,34,1619,4981,34,164,208,4751
6,107,2287,20,330,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,91,82,329,3406,5877,417,53,70,3630,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5817,4423,243,1018,659,7257,10060,1066,629,300,15,206,46,0,0,0,0,0,0,0
6,107,4882,2272,83,1945,20,3940,26,247,33,2272,2287,0,0,0,0,0,0,0
215,231,20231,405,3964,3,127,443,1286,0,0,0,0,0,0,0,0,0,0,0
61,56,706,2037,4462,3246,437,897,109,174,389,0,0,0,0,0,0,0,0,0
279,349,6882,418,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,349,6882,418,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,9,714,2939,3922,380,9298,1527,188,807,0,0,0,0,0,0,0,0,0,0
11325,1574,1308,3659,535,5864,70,2,128,0,0,0,0,0,0,0,0,0,0,0
1428,321,1152,5317,1804,132,3622,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,642,726,15,492,186,978,2477,0,0,0,0,0,0,0,0,0,0,0,0
1428,321,1152,5317,1804,132,3622,0,0,0,0,0,0,0,0,0,0,0,0,0
6569,410,607,2312,545,447,819,7638,1330,3807,1318,5230,279,506,2312,55,271,231,20232,0
692,3480,214,22,1618,1744,29,381,409,40,20233,0,0,0,0,0,0,0,0,0
28,45,278,168,993,128,812,364,934,2377,328,8362,894,20234,2151,563,54,579,1372,0
1063,117,1813,236,93,1287,1264,66,1489,905,214,106,949,143,1000,397,915,428,915,238
3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,1927,5907,59,194,6313,20235,1080,658,7022,540,5759,0,0,0,0,0,0,0,0
117,54,236,1690,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,275,25,1461,79,26,105,330,484,25,92,29,103,8,2,1524,5981,3031,647,229
109,303,20236,10815,12,9,1151,2643,2784,2301,0,0,0,0,0,0,0,0,0,0
6,412,11,9299,3813,506,101,695,12252,0,0,0,0,0,0,0,0,0,0,0
6,412,11,9299,3813,506,101,695,12252,0,0,0,0,0,0,0,0,0,0,0
422,6,978,71,2798,1217,991,0,0,0,0,0,0,0,0,0,0,0,0,0
422,6,978,71,2798,1217,991,0,0,0,0,0,0,0,0,0,0,0,0,0
279,740,319,859,5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,302,1789,735,940,105,20237,255,247,20238,134,3525,3316,5,20239,376,89,9267,105,421
279,740,319,859,5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,6,9300,20,33,2357,7613,214,0,0,0,0,0,0,0,0,0,0,0,0
324,6,9300,20,33,2357,7613,214,0,0,0,0,0,0,0,0,0,0,0,0
6,5009,1032,452,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5009,1032,452,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,6,7718,33,26,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2036,333,4644,9301,209,8001,729,2796,167,280,117,1813,236,682,4065,0,0,0,0
1615,840,214,126,757,1116,950,443,0,0,0,0,0,0,0,0,0,0,0,0
3138,386,275,54,138,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,271,107,419,26,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,33,88,291,4131,1438,452,0,0,0,0,0,0,0,0,0,0,0,0,0
324,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11421,919,856,305,50,580,315,1275,68,1131,25,0,0,0,0,0,0,0,0,0
6379,7300,4787,59,85,291,26,1288,0,0,0,0,0,0,0,0,0,0,0,0
1443,6,1036,4882,107,12,33,589,81,61,56,1454,508,0,0,0,0,0,0,0
399,153,7048,982,6,1409,5193,571,2012,0,0,0,0,0,0,0,0,0,0,0
1968,642,133,969,9292,8724,3816,341,3165,0,0,0,0,0,0,0,0,0,0,0
306,291,26,570,934,459,70,37,230,0,0,0,0,0,0,0,0,0,0,0
2764,1456,390,538,15,133,129,6,130,4290,214,0,0,0,0,0,0,0,0,0
2919,121,866,338,5164,1225,123,418,3824,47,0,0,0,0,0,0,0,0,0,0
6,4645,1001,107,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4645,1001,107,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,286,3388,26,2587,338,771,3105,12253,0,0,0,0,0,0,0,0,0,0,0
1009,2208,756,592,697,1723,346,1711,0,0,0,0,0,0,0,0,0,0,0,0
716,2578,163,41,593,2051,2306,321,107,229,26,532,27,165,1681,5682,313,230,1248,831
243,1062,164,3807,1086,3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1062,164,3807,1086,3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,642,991,1390,1312,397,201,2475,2699,0,0,0,0,0,0,0,0,0,0,0
1968,642,991,1390,1312,397,201,2475,2699,0,0,0,0,0,0,0,0,0,0,0
3331,2,224,933,364,2488,49,2710,0,0,0,0,0,0,0,0,0,0,0,0
18,964,535,41,99,743,463,173,2,99,535,743,1765,99,12,964,535,974,0,0
9302,206,284,1815,47,194,340,194,12256,1547,1128,882,0,0,0,0,0,0,0,0
9302,206,284,1815,47,194,340,194,12256,1547,1128,882,0,0,0,0,0,0,0,0
364,2784,377,1385,298,215,16,103,0,0,0,0,0,0,0,0,0,0,0,0
248,394,410,597,114,1868,9,7638,5354,1330,3807,5230,279,24,203,633,410,6144,0,0
1968,969,201,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,4609,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,192,4124,983,2007,983,716,4124,983,1022,5,179,82,274,46,524,722,0,0,0
277,523,451,107,448,184,166,363,2363,1903,2012,610,1324,1175,12257,584,270,277,2802,1768
33,26,505,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,9,342,119,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,10324,117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,143,2925,522,5043,62,54,488,2573,570,62,2088,310,2237,497,37,2541,687,534,310
1066,8,109,1499,267,177,698,6497,122,633,0,0,0,0,0,0,0,0,0,0
277,2157,2363,1903,584,492,26,247,6007,0,0,0,0,0,0,0,0,0,0,0
2,3371,24,379,2003,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,153,224,4090,718,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,33,247,7615,795,61,56,0,0,0,0,0,0,0,0,0,0,0,0,0
519,639,40,1307,584,5409,639,40,616,11764,6214,772,584,83,255,2330,2101,488,702,12258
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7891,75,1228,331,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1241,794,4704,208,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,113,59,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,4336,12259,417,9303,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,4336,12259,417,9303,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,20,183,1291,33,26,1467,4805,0,0,0,0,0,0,0,0,0,0,0,0
6,7639,619,11,978,991,466,12260,0,0,0,0,0,0,0,0,0,0,0,0
6,7639,619,11,978,991,466,12260,0,0,0,0,0,0,0,0,0,0,0,0
364,311,678,1953,325,2157,285,382,3841,1699,4092,186,828,49,2199,12202,0,0,0,0
638,14,8753,49,829,15,1623,312,2601,2581,74,125,201,430,19,12261,20250,283,10870,2603
75,4775,1409,678,2456,128,1699,12263,285,382,206,0,0,0,0,0,0,0,0,0
84,2812,678,2456,401,512,1618,521,25,0,0,0,0,0,0,0,0,0,0,0
4658,3175,20253,638,2784,496,784,804,145,421,128,3377,23,341,364,27,0,0,0,0
12264,20254,131,103,26,131,3509,20255,9304,508,4082,214,0,0,0,0,0,0,0,0
128,812,92,1656,678,3592,102,1656,678,257,595,3392,1117,102,6513,60,10,0,0,0
1519,231,3489,1827,783,339,747,3164,20256,7918,229,18,0,0,0,0,0,0,0,0
104,109,33,20257,26,2445,25,33,0,0,0,0,0,0,0,0,0,0,0,0
67,153,144,484,3020,546,1033,839,0,0,0,0,0,0,0,0,0,0,0,0
12265,68,1112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,55,64,6577,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,3924,105,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,889,235,122,1151,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20258,1076,950,240,20259,950,240,178,1255,2251,68,1568,140,7459,0,0,0,0,0,0
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2,609,364,1728,1403,20260,20261,971,3745,0,0,0,0,0,0,0,0,0,0
1774,6413,117,1813,236,442,20262,2521,20263,20264,0,0,0,0,0,0,0,0,0,0
